This file is created from codes.ada routine supplied by A.Voegler together with the OPAL EOS.
The only reference found for Cowley's PF is in 2001A&A...374..265W:
  Cowley, C. R., 1998,  ftp://astro.lsa.umich.edu/pub/get/cowley/partition/bolpfn.f
NOTE: in 2013 this link does not exist any more.
  71   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     42.2500
  72   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      6.6500
  72   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     14.9000
  72   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     23.3000
  72   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     33.3700
  73   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      7.8900
  73   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     16.2000
  73   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     22.0000
  73   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     33.0000
  74   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      7.9800
  74   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     17.7000
  74   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     24.0000
  74   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     35.0000
  75   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      7.8800
  75   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     16.0000
  75   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     26.0000
  75   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     18.0000
  76   0    9.000000    2.394730   -1.940431   -0.092685   -0.174529   -0.080001      8.7000
  76   1   10.000000    2.066315   -1.748956   -0.230383    0.010568    0.000000     16.0000
  76   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     28.0000
  76   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     43.0000
  77   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      9.1000
  77   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     17.0000
  77   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     30.0000
  77   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     45.0000
  78   0    7.000000    2.550131   -0.614545   -0.280669   -0.602178   -0.174494      9.0000
